Aircraft_ID;Model;Cruise_Speed_kmh;Max_Altitude_ft;Hourly_Fuel_Consumption_l;Max_Range_km
AC_00486;A350;774.67;36159.0;2840.14;5503.0
AC_00487;A320;774.39;36534.0;2518.12;5371.0
AC_00488;A350;810.18;37571.0;2459.71;5225.0
AC_00489;B787;882.98;34430.0;2726.49;4469.0
AC_00490;B737;828.86;35344.0;2655.26;5672.0
AC_00491;A320;860.23;38331.0;2652.02;5804.0
AC_00492;Cessna172;825.24;39191.0;2495.31;5197.0
AC_00493;B787;825.63;37161.0;2531.41;4723.0
AC_00494;A320;798.73;34300.0;2753.29;4737.0
AC_00495;Cessna172;845.41;35015.0;2659.61;4723.0
AC_00496;A320;841.24;34644.0;3018.48;4691.0
AC_00497;A350;870.63;36411.0;2542.04;4752.0
AC_00498;A320;864.38;33361.0;2695.21;5226.0
AC_00499;A320;840.14;35643.0;2463.1;5628.0
AC_00500;A320;774.7;35653.0;2597.11;6016.0
AC_00501;B787;903.53;35768.0;2612.74;4361.0
AC_00502;A320;845.75;32955.0;2366.83;4475.0
AC_00503;Cessna172;853.98;35494.0;2306.07;5591.0
AC_00504;A350;930.02;38539.0;2692.35;4361.0
AC_00505;A350;895.41;34086.0;2636.32;4189.0
AC_00506;A320;872.32;35519.0;2940.27;4340.0
AC_00507;B787;849.88;31316.0;2501.36;4877.0
AC_00508;B787;849.42;35506.0;2201.67;6145.0
AC_00509;Cessna172;862.01;35433.0;2503.46;4911.0
AC_00510;A320;870.35;35233.0;2730.85;5192.0
AC_00511;A350;935.57;36461.0;1863.54;4161.0
AC_00512;B787;973.66;34442.0;2498.15;5752.0
AC_00513;A320;864.51;37353.0;2699.91;5610.0
AC_00514;B787;742.34;33234.0;2570.43;4672.0
AC_00515;B787;802.41;37887.0;2392.5;4519.0
AC_00516;A350;940.57;35425.0;2139.19;5671.0
AC_00517;B737;885.93;34857.0;2496.42;4842.0
AC_00518;Cessna172;871.3;32136.0;2132.71;4535.0
AC_00519;Cessna172;841.66;32781.0;2701.93;4743.0
AC_00520;A350;790.55;35702.0;2518.38;5167.0
AC_00521;B787;933.89;33566.0;2948.49;5512.0
AC_00522;A320;808.84;36990.0;1914.0;5226.0
AC_00523;B787;886.47;35575.0;2398.01;5190.0
AC_00524;A350;784.96;32150.0;2720.01;4832.0
AC_00525;Cessna172;839.23;36522.0;2842.8;5102.0
AC_00526;B787;899.65;34675.0;2732.16;4726.0
AC_00527;Cessna172;837.52;34908.0;2214.08;4811.0
AC_00528;A320;831.58;37089.0;2355.64;5995.0
AC_00529;Cessna172;850.53;32211.0;1829.27;5030.0
AC_00530;Cessna172;783.2;32751.0;2513.63;4743.0
AC_00531;B737;773.79;35651.0;2848.98;4528.0
AC_00532;B737;885.71;31602.0;2502.11;3459.0
AC_00533;B737;828.89;33786.0;2673.01;6461.0
AC_00534;Cessna172;885.32;36957.0;2665.01;6537.0
AC_00535;A350;905.91;34783.0;2404.94;5439.0
AC_00536;Cessna172;909.93;32251.0;1770.44;4275.0
AC_00537;A350;768.95;35378.0;2902.27;6914.0
AC_00538;A350;815.11;34190.0;2629.6;4017.0
AC_00539;B737;876.88;33595.0;2124.78;5275.0
AC_00540;B787;877.65;42113.0;2611.26;3801.0
AC_00541;A320;962.47;36150.0;2560.02;3479.0
AC_00542;B737;804.62;34433.0;2893.33;5162.0
AC_00543;B737;908.41;36797.0;2641.62;5251.0
AC_00544;B787;868.61;34418.0;2642.7;5083.0
AC_00545;A320;767.99;33964.0;2559.8;6045.0
AC_00546;Cessna172;822.61;35599.0;2269.08;4966.0
AC_00547;Cessna172;863.13;36017.0;2701.82;5569.0
AC_00548;B737;764.78;36851.0;2492.37;4452.0
AC_00549;A320;746.3;37847.0;2214.16;5907.0
AC_00550;B737;761.94;37375.0;2302.29;5966.0
AC_00551;A350;862.96;36713.0;2159.15;4822.0
AC_00552;B737;825.77;36919.0;2817.9;5263.0
AC_00553;B737;819.0;37369.0;3093.64;4511.0
AC_00554;Cessna172;820.72;36420.0;2846.55;4846.0
AC_00555;Cessna172;778.79;31829.0;2612.87;5516.0
AC_00556;Cessna172;827.18;35995.0;2480.36;5339.0
AC_00557;A350;758.98;37754.0;2412.72;3790.0
AC_00558;Cessna172;909.38;33394.0;2204.11;4204.0
AC_00559;A320;934.62;34216.0;3084.04;4588.0
AC_00560;B787;733.7;34880.0;2189.79;5154.0
AC_00561;A320;826.54;35380.0;2245.16;4358.0
AC_00562;A320;829.8;33890.0;2441.35;4010.0
AC_00563;Cessna172;841.28;35115.0;2466.12;3159.0
AC_00564;B787;900.08;36027.0;2680.61;6460.0
AC_00565;B787;826.69;30979.0;2297.97;5141.0
AC_00566;B787;845.59;35150.0;1903.42;3990.0
AC_00567;A350;998.95;34235.0;2430.57;5723.0
AC_00568;Cessna172;844.44;31586.0;2450.78;6046.0
AC_00569;B787;938.31;36128.0;2426.42;5149.0
AC_00570;A350;875.1;35623.0;2422.43;5436.0
AC_00571;B737;822.31;35330.0;2394.81;5916.0
AC_00572;B737;813.96;36221.0;2102.69;5424.0
AC_00573;A350;849.64;35642.0;2938.66;5443.0
AC_00574;A350;793.68;33524.0;2921.68;3926.0
AC_00575;Cessna172;806.81;36446.0;2918.63;3090.0
AC_00576;Cessna172;828.85;36788.0;2144.33;5603.0
AC_00577;B737;864.67;32828.0;2621.14;4843.0
AC_00578;B787;941.3;36761.0;2373.15;4682.0
AC_00579;B737;825.75;34433.0;2356.84;5681.0
AC_00580;B787;873.08;36226.0;2221.41;4332.0
AC_00581;B787;768.61;35304.0;3269.67;4974.0
AC_00582;Cessna172;903.01;34656.0;2425.38;5040.0
AC_00583;A320;763.92;36078.0;2223.4;5483.0
AC_00584;A320;889.92;34334.0;2541.45;5239.0
AC_00585;A350;845.95;37161.0;2728.94;5239.0
AC_00586;Cessna172;843.97;37489.0;2457.6;4717.0
AC_00587;B787;834.99;33906.0;2573.28;4735.0
AC_00588;A320;784.94;34666.0;2800.56;5238.0
AC_00589;B787;787.59;34252.0;2213.62;4650.0
AC_00590;A320;891.83;35751.0;2553.34;4420.0
AC_00591;A320;850.6;37620.0;2308.29;5900.0
AC_00592;A320;834.62;31665.0;2267.7;4528.0
AC_00593;Cessna172;872.17;32163.0;3025.59;4679.0
AC_00594;B737;855.07;34833.0;2473.18;5859.0
AC_00595;B787;810.35;35372.0;2181.42;4517.0
AC_00596;Cessna172;973.05;33117.0;2466.54;5225.0
AC_00597;Cessna172;887.04;35361.0;2137.15;5286.0
AC_00598;Cessna172;856.35;33518.0;2434.77;4937.0
AC_00599;Cessna172;824.32;34106.0;2296.45;4728.0
AC_00600;Cessna172;897.64;37539.0;2653.28;4212.0
AC_00601;A350;810.62;34314.0;3081.12;5440.0
AC_00602;B787;806.41;34279.0;2447.52;5772.0
AC_00603;Cessna172;934.67;35264.0;2307.73;5697.0
AC_00604;B787;851.53;37185.0;2527.3;5260.0
AC_00605;A350;811.83;34914.0;2947.39;3617.0
AC_00606;A350;850.28;33884.0;2654.9;5539.0
AC_00607;B787;892.51;36158.0;2457.69;4924.0
AC_00608;A320;881.06;36625.0;1880.08;4586.0
AC_00609;B737;898.71;37289.0;2484.3;5460.0
AC_00610;A320;787.52;34929.0;2732.96;5158.0
AC_00611;A320;897.46;35950.0;2787.26;5706.0
AC_00612;A320;841.05;36581.0;2893.25;5239.0
AC_00613;Cessna172;854.46;35364.0;2297.65;4813.0
AC_00614;A350;910.47;37639.0;2379.09;4756.0
AC_00615;A320;885.14;36303.0;2463.94;5428.0
AC_00616;A350;867.55;38766.0;2712.89;4063.0
AC_00617;B787;750.8;36835.0;2421.06;4649.0
AC_00618;B737;847.72;31147.0;2657.45;3464.0
AC_00619;B787;810.77;34203.0;2384.69;5295.0
AC_00620;B787;885.55;31764.0;2288.25;5452.0
AC_00621;Cessna172;899.55;33722.0;2832.92;4461.0
AC_00622;B737;834.9;34257.0;2593.71;4235.0
AC_00623;B787;816.65;36737.0;2723.99;5667.0
AC_00624;B787;927.82;34121.0;2438.11;4500.0
AC_00625;B737;819.84;37788.0;2741.24;5450.0
AC_00626;B737;790.27;33663.0;2181.2;4990.0
AC_00627;B787;808.37;34423.0;2228.97;4630.0
AC_00628;B737;822.25;32521.0;2782.63;5406.0
AC_00629;B787;806.93;37889.0;2478.93;5022.0
AC_00630;B787;892.27;38157.0;2426.04;6046.0
AC_00631;Cessna172;740.1;34736.0;2224.14;4485.0
AC_00632;A320;805.87;32039.0;2741.34;4073.0
AC_00633;B787;847.63;34584.0;3059.62;4989.0
AC_00634;A350;860.51;35464.0;2682.29;5333.0
AC_00635;A320;934.59;33730.0;2365.26;4869.0
AC_00636;A320;927.26;39702.0;2916.04;6259.0
AC_00637;A320;769.96;38651.0;2607.82;5849.0
AC_00638;Cessna172;754.6;31502.0;2370.1;4632.0
AC_00639;B787;851.25;32692.0;2882.7;5045.0
AC_00640;Cessna172;816.34;35917.0;2445.88;3736.0
AC_00641;B787;790.4;32856.0;2067.2;5736.0
AC_00642;Cessna172;850.81;35366.0;2404.71;4524.0
AC_00643;Cessna172;861.53;35021.0;2659.62;5139.0
AC_00644;A350;808.05;34921.0;2284.7;4820.0
AC_00645;Cessna172;818.8;37038.0;1938.3;3957.0
AC_00646;B737;811.9;38615.0;2940.95;5583.0
AC_00647;A350;829.43;35792.0;3398.17;4259.0
AC_00648;Cessna172;877.07;32576.0;2357.36;4637.0
AC_00649;A320;796.1;35288.0;2311.05;5597.0
AC_00650;B737;817.97;33832.0;2095.87;4320.0
AC_00651;B737;830.04;38985.0;2253.64;6044.0
AC_00652;B737;849.66;36386.0;2041.65;4309.0
AC_00653;A350;863.8;35805.0;2108.51;4181.0
AC_00654;Cessna172;952.11;36299.0;2500.67;5033.0
AC_00655;Cessna172;878.61;34923.0;2026.29;6144.0
AC_00656;A320;879.8;37504.0;2059.47;4996.0
AC_00657;A320;836.67;33858.0;2562.11;5687.0
AC_00658;B737;801.01;36920.0;2314.76;4061.0
AC_00659;A320;823.59;38184.0;2607.0;4743.0
AC_00660;A350;814.48;33372.0;2397.4;4788.0
AC_00661;Cessna172;869.61;35675.0;2444.33;4117.0
AC_00662;B737;767.44;35833.0;2734.03;3886.0
AC_00663;A320;879.63;32851.0;2335.39;4831.0
AC_00664;A350;844.14;32262.0;2712.91;6106.0
AC_00665;A350;886.67;33168.0;2374.05;5153.0
AC_00666;A320;813.8;34896.0;2253.78;4522.0
AC_00667;Cessna172;804.93;35838.0;2177.79;3574.0
AC_00668;A320;829.67;34261.0;2003.0;4740.0
AC_00669;B737;828.47;38861.0;2127.87;4692.0
AC_00670;A320;890.32;37052.0;1967.95;5269.0
AC_00671;A350;889.84;35905.0;2201.65;4822.0
AC_00672;A320;945.25;34139.0;2746.3;5442.0
AC_00673;Cessna172;825.23;35140.0;2497.51;5537.0
AC_00674;B787;682.62;37203.0;2383.64;4951.0
AC_00675;A320;829.53;36840.0;2292.61;4961.0
AC_00676;Cessna172;861.53;36818.0;2475.62;5024.0
AC_00677;Cessna172;885.73;34393.0;2509.06;3779.0
AC_00678;A350;865.18;33954.0;2165.48;5504.0
AC_00679;Cessna172;825.19;32145.0;2639.07;6188.0
AC_00680;Cessna172;935.71;36057.0;2402.31;5042.0
AC_00681;Cessna172;798.31;31963.0;2589.04;4452.0
AC_00682;Cessna172;836.27;34969.0;2490.4;4995.0
AC_00683;B737;796.0;34159.0;2074.48;4696.0
AC_00684;B737;850.98;35445.0;2890.25;5019.0
AC_00685;A350;929.45;37331.0;2496.56;4782.0
AC_00686;A320;842.95;37707.0;2389.69;3493.0
AC_00687;Cessna172;843.26;36405.0;2674.77;5067.0
AC_00688;A320;765.2;33471.0;2152.8;6557.0
AC_00689;A320;835.65;34955.0;2027.71;4065.0
AC_00690;A350;907.52;33252.0;2666.98;5768.0
AC_00691;Cessna172;837.49;33692.0;2843.97;5280.0
AC_00692;Cessna172;834.11;35965.0;2585.92;4357.0
AC_00693;B787;905.29;33052.0;2741.74;4060.0
AC_00694;A320;834.32;34091.0;2120.15;5184.0
AC_00695;A320;914.6;32860.0;2392.22;5253.0
AC_00696;B737;785.77;36317.0;2302.59;3944.0
AC_00697;B787;883.89;34279.0;2808.28;5648.0
AC_00698;B737;932.32;30567.0;2648.22;4654.0
AC_00699;B737;900.39;38267.0;2809.35;5345.0
AC_00700;B737;756.64;37027.0;2314.64;5492.0
AC_00701;A350;818.08;30969.0;2160.56;5627.0
AC_00702;A350;837.9;36470.0;2898.72;4307.0
AC_00703;B737;900.5;38045.0;2507.83;6408.0
AC_00704;B787;783.42;34627.0;2819.46;4355.0
AC_00705;A320;799.05;35298.0;2480.52;5626.0
AC_00706;B787;769.74;34363.0;3161.16;4651.0
AC_00707;Cessna172;808.71;36039.0;2853.4;5036.0
AC_00708;A350;787.42;37066.0;2451.98;4913.0
AC_00709;A320;929.9;32618.0;2506.16;5327.0
AC_00710;A320;817.63;33588.0;2507.2;5734.0
AC_00711;Cessna172;884.55;35203.0;2159.18;4571.0
AC_00712;Cessna172;850.9;35620.0;2355.42;4386.0
AC_00713;B737;850.2;35815.0;2332.61;3556.0
AC_00714;A350;820.43;34615.0;2569.75;5126.0
AC_00715;A350;888.5;33236.0;2255.46;4882.0
AC_00716;B787;857.72;36971.0;2454.98;5076.0
AC_00717;B737;854.84;32557.0;2390.15;4929.0
AC_00718;B737;820.33;34015.0;2522.75;5531.0
AC_00719;B737;828.51;35036.0;2940.43;4645.0
AC_00720;B737;879.45;35970.0;2828.63;5244.0
AC_00721;A350;861.5;34416.0;2106.85;4978.0
AC_00722;A350;856.17;36506.0;2484.45;4327.0
AC_00723;B737;812.3;37502.0;2409.14;4520.0
AC_00724;B787;947.21;33754.0;2306.02;5644.0
AC_00725;A320;826.01;35783.0;3145.91;5577.0
AC_00726;A320;848.49;35492.0;2341.97;5517.0
AC_00727;B787;840.65;34318.0;2362.77;4882.0
AC_00728;B737;947.74;31188.0;3026.32;3430.0
AC_00729;A350;835.46;35708.0;2790.71;3835.0
AC_00730;A320;830.88;35928.0;2367.01;4816.0
AC_00731;Cessna172;855.92;37175.0;2728.18;3938.0
AC_00732;Cessna172;815.32;34330.0;2428.17;5801.0
AC_00733;B787;855.58;33666.0;2448.16;4434.0
AC_00734;B737;968.58;33171.0;2258.39;4808.0
AC_00735;A320;864.98;29004.0;1770.08;6215.0
AC_00736;B737;863.16;34191.0;2072.54;5721.0
AC_00737;A320;814.1;40533.0;2168.62;5242.0
AC_00738;B787;935.46;37542.0;2625.7;5155.0
AC_00739;B787;946.95;33016.0;2546.03;4471.0
AC_00740;Cessna172;892.63;33971.0;2825.87;5533.0
AC_00741;B737;882.69;33958.0;2139.0;5149.0
AC_00742;Cessna172;838.26;37797.0;3036.04;4905.0
AC_00743;B737;869.57;39449.0;3008.31;5449.0
AC_00744;Cessna172;808.24;35180.0;2510.63;5461.0
AC_00745;A350;793.69;35527.0;2294.12;4320.0
AC_00746;A350;775.63;36041.0;2309.65;5642.0
AC_00747;A350;870.53;34968.0;2559.44;4940.0
AC_00748;A350;781.08;35564.0;3064.78;5058.0
AC_00749;A320;825.02;35096.0;2471.52;4079.0
AC_00750;A350;846.94;35956.0;2025.39;4100.0
AC_00751;B787;899.76;30997.0;3068.61;3982.0
AC_00752;B787;821.09;34041.0;2379.88;6675.0
AC_00753;A320;905.66;32633.0;2936.14;6588.0
AC_00754;A350;896.96;36380.0;2687.73;3809.0
AC_00755;A350;796.43;33429.0;2455.47;3940.0
AC_00756;A350;906.14;31870.0;2789.78;4641.0
AC_00757;Cessna172;835.82;31423.0;2279.58;5775.0
AC_00758;B737;825.05;35899.0;2412.71;5438.0
AC_00759;Cessna172;836.03;33142.0;2340.78;6517.0
AC_00760;B737;849.82;34724.0;2439.8;4787.0
AC_00761;A350;829.25;38166.0;2664.33;4512.0
AC_00762;A350;808.02;35750.0;2662.08;5039.0
AC_00763;Cessna172;812.44;33980.0;2033.4;4878.0
AC_00764;Cessna172;856.95;32650.0;2339.34;4981.0
AC_00765;B737;841.98;35870.0;2391.13;5075.0
AC_00766;B787;876.37;34742.0;2675.85;6484.0
AC_00767;B737;852.62;36157.0;2079.9;5084.0
AC_00768;Cessna172;853.85;30233.0;2711.94;4256.0
AC_00769;Cessna172;879.64;37275.0;2161.99;4797.0
AC_00770;A320;920.95;31574.0;2574.5;5508.0
AC_00771;Cessna172;922.95;34032.0;2834.33;5420.0
AC_00772;A320;917.02;37780.0;2131.94;5382.0
AC_00773;B787;893.52;30533.0;2572.52;3811.0
AC_00774;B737;954.27;34826.0;2444.36;3908.0
AC_00775;B737;871.89;34450.0;2206.77;4908.0
AC_00776;A320;866.28;34942.0;2132.51;5312.0
AC_00777;B737;962.2;35712.0;2287.74;4418.0
AC_00778;Cessna172;713.7;35030.0;2256.85;6046.0
AC_00779;A350;839.31;32320.0;2438.32;5379.0
AC_00780;A320;912.62;35195.0;2372.01;4637.0
AC_00781;B737;899.01;34963.0;2627.08;6946.0
AC_00782;A320;978.28;34880.0;2742.55;4674.0
AC_00783;A320;855.37;39172.0;2041.3;4741.0
AC_00784;A350;828.46;37675.0;2424.8;4709.0
AC_00785;Cessna172;833.4;38654.0;2215.02;5029.0
AC_00786;A320;865.9;35688.0;2174.45;4248.0
AC_00787;B737;931.08;38571.0;2029.36;5516.0
AC_00788;B787;931.71;33288.0;2007.19;5612.0
AC_00789;A320;847.2;34282.0;2344.26;5467.0
AC_00790;A320;862.65;33840.0;2617.87;4683.0
AC_00791;A350;819.42;34008.0;2616.8;4686.0
AC_00792;Cessna172;824.64;35083.0;2184.2;5429.0
AC_00793;B787;902.31;35408.0;2153.85;5151.0
AC_00794;B737;930.11;35862.0;2571.77;4439.0
AC_00795;B787;815.14;38489.0;2370.48;3583.0
AC_00796;B737;862.15;31951.0;2766.91;4724.0
AC_00797;Cessna172;837.85;32590.0;2166.78;5365.0
AC_00798;B737;893.19;30116.0;1942.69;5346.0
AC_00799;A350;830.57;33316.0;2683.75;3940.0
AC_00800;A350;753.68;34112.0;1932.99;5586.0
AC_00801;A350;900.18;33603.0;2066.26;6296.0
AC_00802;A350;834.83;32722.0;2299.23;4754.0
AC_00803;B787;840.03;35178.0;2414.5;4858.0
AC_00804;Cessna172;871.78;34227.0;2680.44;4634.0
AC_00805;B737;867.64;33231.0;2195.73;4753.0
AC_00806;B737;872.81;35302.0;2895.31;5848.0
AC_00807;A350;768.51;33854.0;2045.17;4451.0
AC_00808;A350;877.82;37313.0;2388.42;5170.0
AC_00809;A320;754.55;34673.0;2749.05;4807.0
AC_00810;Cessna172;888.48;34300.0;2764.93;5134.0
AC_00811;B787;905.92;35523.0;1613.49;4800.0
AC_00812;B737;781.57;30988.0;3312.38;5575.0
AC_00813;A320;866.42;37427.0;2403.33;5729.0
AC_00814;A320;902.86;36570.0;2583.53;5262.0
AC_00815;B737;827.55;33414.0;2399.91;4849.0
AC_00816;B787;883.68;32739.0;3140.55;5551.0
AC_00817;A320;710.73;32980.0;2886.8;4476.0
AC_00818;A320;904.91;32180.0;3132.25;5301.0
AC_00819;Cessna172;851.5;31607.0;2641.97;4640.0
AC_00820;B787;837.11;32115.0;2773.64;5150.0
AC_00821;A320;899.2;29706.0;2186.61;4328.0
AC_00822;B787;936.46;34273.0;2420.62;5829.0
AC_00823;B737;874.29;34727.0;2773.89;4120.0
AC_00824;A350;930.44;37562.0;2595.47;4910.0
AC_00825;A320;772.34;36974.0;2531.71;3966.0
AC_00826;Cessna172;883.3;33532.0;2267.3;5814.0
AC_00827;B737;843.4;34505.0;2849.64;6088.0
AC_00828;B787;810.59;37206.0;2845.38;4166.0
AC_00829;B737;753.57;34103.0;2812.66;5227.0
AC_00830;A320;880.59;35341.0;2587.61;4793.0
AC_00831;B787;893.76;33788.0;2503.03;5358.0
AC_00832;A350;917.1;35078.0;2837.24;6103.0
AC_00833;B737;908.82;35167.0;2781.04;5270.0
AC_00834;A320;811.41;34302.0;2232.19;4464.0
AC_00835;Cessna172;914.54;37132.0;2594.9;4517.0
AC_00836;B787;919.82;33271.0;2697.42;4752.0
AC_00837;B737;837.0;35231.0;2298.07;4491.0
AC_00838;B737;851.42;38567.0;2771.03;5532.0
AC_00839;A350;803.29;35623.0;2715.3;5592.0
AC_00840;A350;924.04;33407.0;2375.11;5882.0
AC_00841;Cessna172;774.41;35695.0;2092.96;4703.0
AC_00842;Cessna172;876.75;39864.0;2675.87;5808.0
AC_00843;A320;820.16;35078.0;3089.38;6178.0
AC_00844;A320;794.61;36587.0;2576.62;4071.0
AC_00845;Cessna172;756.26;35010.0;2692.41;4659.0
AC_00846;Cessna172;839.23;35551.0;2150.4;4924.0
AC_00847;B787;786.77;34843.0;2485.66;5576.0
AC_00848;A350;852.82;32964.0;2466.56;5938.0
AC_00849;A320;938.47;35748.0;2234.08;3789.0
AC_00850;A350;859.98;32554.0;2631.94;4531.0
AC_00851;A350;949.86;34375.0;2620.42;5802.0
AC_00852;Cessna172;800.89;38823.0;2411.76;4404.0
AC_00853;B787;785.95;34856.0;2496.18;5559.0
AC_00854;B737;798.65;33154.0;3115.88;5401.0
AC_00855;B787;846.74;35482.0;2313.82;5544.0
AC_00856;B787;986.15;33893.0;2160.59;5553.0
AC_00857;A350;766.89;35217.0;2153.39;4701.0
AC_00858;B787;880.98;32647.0;2574.75;4814.0
AC_00859;A320;815.0;36559.0;1736.64;4758.0
AC_00860;A350;838.81;35249.0;2346.9;5158.0
AC_00861;A320;787.1;32996.0;2209.4;3508.0
AC_00862;B737;893.96;35719.0;2482.82;5338.0
AC_00863;A350;847.8;38870.0;2484.07;6206.0
AC_00864;B737;904.37;33408.0;2603.42;5138.0
AC_00865;A350;858.76;36515.0;2684.66;4914.0
AC_00866;Cessna172;753.42;35836.0;2842.54;5051.0
AC_00867;B787;904.83;35807.0;2393.9;5371.0
AC_00868;Cessna172;749.35;36801.0;2300.1;5800.0
AC_00869;B737;756.5;34446.0;2755.79;4952.0
AC_00870;B787;804.14;35305.0;2002.31;4883.0
AC_00871;A350;804.81;35197.0;2727.21;4038.0
AC_00872;B787;919.8;33289.0;2542.91;5033.0
AC_00873;A320;841.44;35918.0;2634.71;4159.0
AC_00874;B787;912.37;34275.0;2609.49;4617.0
AC_00875;A320;821.6;38660.0;2540.93;5614.0
AC_00876;B787;865.88;33984.0;2553.15;5715.0
AC_00877;A320;873.7;32359.0;2166.82;5324.0
AC_00878;B737;884.8;37241.0;2304.62;5850.0
AC_00879;Cessna172;826.75;33512.0;3033.19;3845.0
AC_00880;A350;831.11;32573.0;2701.86;6140.0
AC_00881;B787;835.09;35775.0;2818.18;4406.0
AC_00882;Cessna172;767.38;37665.0;2396.39;5211.0
AC_00883;A350;845.8;36475.0;2523.81;4534.0
AC_00884;A350;830.82;33857.0;2658.01;5217.0
AC_00885;A320;879.0;35257.0;2861.71;5013.0
AC_00886;B737;854.57;34425.0;2454.21;5796.0
AC_00887;B737;916.82;38322.0;2643.12;6725.0
AC_00888;Cessna172;853.5;34125.0;2713.21;5617.0
AC_00889;B737;821.89;35198.0;2780.47;4916.0
AC_00890;B787;852.88;35338.0;2439.51;6073.0
AC_00891;B737;886.21;32680.0;2884.52;3812.0
AC_00892;Cessna172;761.34;34614.0;2073.26;4594.0
AC_00893;B737;814.24;34647.0;2161.15;4838.0
AC_00894;B787;815.29;37754.0;2644.2;4806.0
AC_00895;A320;870.55;35390.0;2636.29;4483.0
AC_00896;Cessna172;876.36;34243.0;2429.52;5487.0
AC_00897;A320;855.06;34710.0;2367.31;4998.0
AC_00898;A320;726.07;34866.0;2371.31;4904.0
AC_00899;A320;767.4;34922.0;2230.29;5987.0
AC_00900;A350;838.05;36855.0;2486.52;4688.0
AC_00901;A350;824.93;36957.0;2033.19;5719.0
AC_00902;A320;850.27;33019.0;2839.6;4808.0
AC_00903;Cessna172;826.53;37136.0;2614.56;4823.0
AC_00904;B787;926.58;36503.0;2888.13;4468.0
AC_00905;B787;735.3;34895.0;2548.31;3981.0
AC_00906;B737;865.13;32052.0;2488.85;4537.0
AC_00907;Cessna172;891.4;35425.0;2537.63;3757.0
AC_00908;A350;885.08;34292.0;2290.14;5179.0
AC_00909;A320;889.36;36110.0;2126.96;4780.0
AC_00910;B737;896.56;36293.0;2204.65;5759.0
AC_00911;B787;819.8;37638.0;2372.11;4492.0
AC_00912;A350;794.93;32878.0;2235.0;4820.0
AC_00913;A350;748.27;39277.0;2904.62;5852.0
AC_00914;A320;831.87;36791.0;2288.39;5623.0
AC_00915;B787;811.12;36429.0;2618.09;5095.0
AC_00916;Cessna172;908.08;38833.0;2675.31;4276.0
AC_00917;A350;835.62;35636.0;2871.23;5411.0
AC_00918;A320;798.48;37067.0;2704.5;4798.0
AC_00919;Cessna172;790.57;35340.0;2447.96;4636.0
AC_00920;B787;949.44;36682.0;3011.79;5932.0
AC_00921;A350;848.9;37323.0;2126.8;6026.0
AC_00922;Cessna172;810.92;37118.0;2217.98;4379.0
AC_00923;Cessna172;856.2;31976.0;2565.98;6201.0
AC_00924;Cessna172;944.84;34172.0;2525.76;4937.0
AC_00925;A350;830.52;37344.0;2745.14;5548.0
AC_00926;A350;884.35;35996.0;2548.17;6282.0
AC_00927;B737;909.32;34901.0;2610.71;4886.0
AC_00928;B787;755.43;36015.0;2798.85;5183.0
AC_00929;A320;818.08;32793.0;2542.23;5506.0
AC_00930;Cessna172;903.05;36573.0;2703.88;6106.0
AC_00931;B737;815.03;35743.0;2273.31;5014.0
AC_00932;A320;870.73;35170.0;2293.1;5567.0
AC_00933;B737;812.08;34642.0;2764.31;4458.0
AC_00934;A350;827.72;35462.0;2536.31;3963.0
AC_00935;Cessna172;821.63;34451.0;2550.79;4525.0
AC_00936;A320;881.83;34352.0;2291.95;4523.0
AC_00937;A320;860.08;38578.0;2377.39;5683.0
AC_00938;A320;854.94;31827.0;2586.01;4949.0
AC_00939;A320;975.37;31868.0;2409.67;4572.0
AC_00940;A320;936.98;36563.0;2241.42;4379.0
AC_00941;B737;750.94;32561.0;2244.9;4708.0
AC_00942;Cessna172;827.83;30993.0;2308.8;5642.0
AC_00943;A350;971.32;37029.0;2398.32;4377.0
AC_00944;A350;821.27;37520.0;2417.05;4911.0
AC_00945;A350;954.39;32384.0;2970.51;4732.0
AC_00946;A350;828.68;31409.0;2777.25;5248.0
AC_00947;B737;838.3;32562.0;2589.08;6289.0
AC_00948;B787;893.18;33600.0;3058.72;4544.0
AC_00949;Cessna172;845.49;38828.0;2465.34;5222.0
AC_00950;A320;874.73;34141.0;2642.65;4989.0
AC_00951;B787;928.75;36664.0;2598.64;4674.0
AC_00952;A350;887.94;36444.0;2641.76;5035.0
AC_00953;B787;857.08;37645.0;2275.47;6274.0
AC_00954;Cessna172;933.68;33748.0;2408.67;4952.0
AC_00955;A320;893.83;34980.0;2256.54;4952.0
AC_00956;A320;813.32;34562.0;2622.3;4735.0
AC_00957;Cessna172;949.0;36076.0;2501.0;5291.0
AC_00958;Cessna172;882.12;37432.0;1935.35;4300.0
AC_00959;A350;839.32;39357.0;2654.07;5085.0
AC_00960;A320;748.96;34219.0;2565.02;5312.0
AC_00961;B787;781.12;35283.0;3011.27;4406.0
AC_00962;B737;935.01;36733.0;2778.1;6119.0
AC_00963;B737;936.98;36224.0;2833.85;6093.0
AC_00964;Cessna172;854.26;38430.0;2161.35;6573.0
AC_00965;A350;761.49;34784.0;2835.47;5400.0
AC_00966;B737;795.65;34205.0;2441.53;5291.0
AC_00967;A320;768.81;37753.0;2292.42;4945.0
AC_00968;Cessna172;766.99;35606.0;1796.37;5048.0
AC_00969;B787;951.34;36080.0;2894.01;5649.0
AC_00970;Cessna172;953.0;34855.0;2414.63;5012.0
AC_00971;B787;793.96;36854.0;2463.33;4894.0
